264067072.000000,264110016.000000,264153056.000000,264195984.000000,264239008.000000,264281968.000000,264324896.000000,264367936.000000,264410880.000000,264453824.000000,264496864.000000,264539792.000000,264582752.000000,264625776.000000,264668704.000000,264711744.000000,264754688.000000,264797632.000000,264840672.000000,264883600.000000,264926624.000000,264969584.000000,265012512.000000,265055552.000000,265098496.000000,265141440.000000,265184480.000000,265227408.000000,265270368.000000,265313392.000000,265356320.000000,265399360.000000,265442304.000000,265485248.000000,265528288.000000,265571216.000000,265614240.000000,265657200.000000,265700128.000000,265743168.000000,265786112.000000,265829056.000000,265872096.000000,265915024.000000,265957984.000000,266001008.000000,266043936.000000,266086976.000000,266129920.000000,266172864.000000,266215904.000000,266258832.000000,266301856.000000,266344816.000000,266387744.000000,266430784.000000,266473728.000000,266516672.000000,266559712.000000,266602640.000000,266645600.000000,266688624.000000,266731552.000000,266774592.000000
289101824.000000,289148864.000000,289196000.000000,289243040.000000,289290176.000000,289337184.000000,289384224.000000,289431360.000000,289478400.000000,289525440.000000,289572576.000000,289619616.000000,289666624.000000,289713760.000000,289760800.000000,289807936.000000,289854976.000000,289902016.000000,289949152.000000,289996192.000000,290043328.000000,290090336.000000,290137376.000000,290184512.000000,290231552.000000,290278592.000000,290325728.000000,290372768.000000,290419776.000000,290466912.000000,290513952.000000,290561088.000000,290608128.000000,290655168.000000,290702304.000000,290749344.000000,290796480.000000,290843488.000000,290890528.000000,290937664.000000,290984704.000000,291031744.000000,291078880.000000,291125920.000000,291172928.000000,291220064.000000,291267104.000000,291314240.000000,291361280.000000,291408320.000000,291455456.000000,291502496.000000,291549632.000000,291596640.000000,291643680.000000,291690816.000000,291737856.000000,291784896.000000,291832032.000000,291879072.000000,291926080.000000,291973216.000000,292020256.000000,292067392.000000
314136576.000000,314187744.000000,314238944.000000,314290080.000000,314341312.000000,314392416.000000,314443552.000000,314494784.000000,314545920.000000,314597056.000000,314648288.000000,314699424.000000,314750528.000000,314801760.000000,314852896.000000,314904096.000000,314955264.000000,315006432.000000,315057632.000000,315108768.000000,315160000.000000,315211104.000000,315262240.000000,315313472.000000,315364608.000000,315415744.000000,315466976.000000,315518112.000000,315569216.000000,315620448.000000,315671584.000000,315722784.000000,315773952.000000,315825120.000000,315876320.000000,315927456.000000,315978688.000000,316029792.000000,316080928.000000,316132160.000000,316183296.000000,316234432.000000,316285664.000000,316336800.000000,316387904.000000,316439136.000000,316490272.000000,316541472.000000,316592640.000000,316643808.000000,316695008.000000,316746144.000000,316797376.000000,316848480.000000,316899616.000000,316950848.000000,317001984.000000,317053120.000000,317104352.000000,317155488.000000,317206592.000000,317257824.000000,317308960.000000,317360160.000000
339171328.000000,339226560.000000,339281856.000000,339337120.000000,339392448.000000,339447648.000000,339502880.000000,339558208.000000,339613440.000000,339668672.000000,339724000.000000,339779232.000000,339834432.000000,339889760.000000,339945024.000000,340000320.000000,340055552.000000,340110784.000000,340166080.000000,340221344.000000,340276672.000000,340331872.000000,340387104.000000,340442432.000000,340497664.000000,340552896.000000,340608224.000000,340663456.000000,340718656.000000,340773984.000000,340829248.000000,340884544.000000,340939776.000000,340995008.000000,341050304.000000,341105568.000000,341160896.000000,341216096.000000,341271328.000000,341326656.000000,341381888.000000,341437120.000000,341492448.000000,341547680.000000,341602880.000000,341658208.000000,341713472.000000,341768768.000000,341824000.000000,341879232.000000,341934528.000000,341989792.000000,342045120.000000,342100320.000000,342155552.000000,342210880.000000,342266112.000000,342321344.000000,342376672.000000,342431904.000000,342487104.000000,342542432.000000,342597696.000000,342652992.000000
364206080.000000,364265440.000000,364324800.000000,364384160.000000,364443584.000000,364502848.000000,364562208.000000,364621632.000000,364681024.000000,364740288.000000,364799712.000000,364859072.000000,364918336.000000,364977760.000000,365037120.000000,365096480.000000,365155840.000000,365215200.000000,365274560.000000,365333920.000000,365393344.000000,365452608.000000,365511968.000000,365571392.000000,365630656.000000,365690048.000000,365749472.000000,365808832.000000,365868096.000000,365927520.000000,365986880.000000,366046240.000000,366105600.000000,366164960.000000,366224320.000000,366283680.000000,366343104.000000,366402368.000000,366461728.000000,366521152.000000,366580544.000000,366639808.000000,366699232.000000,366758592.000000,366817856.000000,366877280.000000,366936640.000000,366996000.000000,367055360.000000,367114720.000000,367174080.000000,367233440.000000,367292864.000000,367352128.000000,367411488.000000,367470912.000000,367530176.000000,367589568.000000,367648992.000000,367708352.000000,367767616.000000,367827040.000000,367886400.000000,367945760.000000
389240832.000000,389304288.000000,389367744.000000,389431200.000000,389494720.000000,389558080.000000,389621536.000000,389685056.000000,389748544.000000,389811904.000000,389875424.000000,389938880.000000,390002240.000000,390065760.000000,390129216.000000,390192672.000000,390256128.000000,390319584.000000,390383040.000000,390446496.000000,390510016.000000,390573376.000000,390636832.000000,390700352.000000,390763712.000000,390827200.000000,390890720.000000,390954176.000000,391017536.000000,391081056.000000,391144512.000000,391207968.000000,391271424.000000,391334880.000000,391398336.000000,391461792.000000,391525312.000000,391588672.000000,391652128.000000,391715648.000000,391779136.000000,391842496.000000,391906016.000000,391969472.000000,392032832.000000,392096352.000000,392159808.000000,392223264.000000,392286720.000000,392350176.000000,392413632.000000,392477088.000000,392540608.000000,392603968.000000,392667424.000000,392730944.000000,392794304.000000,392857792.000000,392921312.000000,392984768.000000,393048128.000000,393111648.000000,393175104.000000,393238560.000000
414275584.000000,414343136.000000,414410656.000000,414478272.000000,414545856.000000,414613312.000000,414680864.000000,414748448.000000,414816064.000000,414883552.000000,414951136.000000,415018688.000000,415086144.000000,415153728.000000,415221344.000000,415288864.000000,415356416.000000,415423968.000000,415491488.000000,415559104.000000,415626688.000000,415694144.000000,415761696.000000,415829280.000000,415896768.000000,415964384.000000,416031968.000000,416099520.000000,416166976.000000,416234560.000000,416302176.000000,416369696.000000,416437248.000000,416504800.000000,416572320.000000,416639936.000000,416707520.000000,416774976.000000,416842528.000000,416910112.000000,416977728.000000,417045216.000000,417112800.000000,417180352.000000,417247808.000000,417315392.000000,417383008.000000,417450528.000000,417518080.000000,417585632.000000,417653152.000000,417720768.000000,417788352.000000,417855808.000000,417923360.000000,417990944.000000,418058432.000000,418126048.000000,418193632.000000,418261184.000000,418328640.000000,418396224.000000,418463840.000000,418531360.000000
439310336.000000,439381984.000000,439453600.000000,439525312.000000,439596992.000000,439668544.000000,439740192.000000,439811872.000000,439883584.000000,439955168.000000,440026848.000000,440098496.000000,440170048.000000,440241728.000000,440313440.000000,440385056.000000,440456704.000000,440528352.000000,440599968.000000,440671680.000000,440743360.000000,440814912.000000,440886560.000000,440958240.000000,441029824.000000,441101536.000000,441173216.000000,441244864.000000,441316416.000000,441388096.000000,441459808.000000,441531424.000000,441603072.000000,441674720.000000,441746336.000000,441818048.000000,441889728.000000,441961280.000000,442032928.000000,442104608.000000,442176320.000000,442247904.000000,442319584.000000,442391232.000000,442462784.000000,442534464.000000,442606176.000000,442677792.000000,442749440.000000,442821088.000000,442892704.000000,442964416.000000,443036096.000000,443107648.000000,443179296.000000,443250976.000000,443322560.000000,443394272.000000,443465952.000000,443537600.000000,443609152.000000,443680832.000000,443752544.000000,443824160.000000
464345088.000000,464420832.000000,464496544.000000,464572352.000000,464648128.000000,464723776.000000,464799520.000000,464875328.000000,464951104.000000,465026752.000000,465102560.000000,465178304.000000,465253952.000000,465329728.000000,465405536.000000,465481248.000000,465556992.000000,465632736.000000,465708448.000000,465784256.000000,465860032.000000,465935680.000000,466011424.000000,466087232.000000,466162880.000000,466238656.000000,466314464.000000,466390208.000000,466465856.000000,466541632.000000,466617440.000000,466693152.000000,466768896.000000,466844640.000000,466920352.000000,466996160.000000,467071936.000000,467147584.000000,467223328.000000,467299136.000000,467374912.000000,467450560.000000,467526368.000000,467602112.000000,467677760.000000,467753536.000000,467829344.000000,467905056.000000,467980800.000000,468056544.000000,468132256.000000,468208064.000000,468283840.000000,468359488.000000,468435232.000000,468511040.000000,468586688.000000,468662464.000000,468738272.000000,468814016.000000,468889664.000000,468965440.000000,469041248.000000,469116960.000000
489379840.000000,489459680.000000,489539488.000000,489619392.000000,489699264.000000,489779008.000000,489858848.000000,489938752.000000,490018624.000000,490098368.000000,490178272.000000,490258112.000000,490337856.000000,490417728.000000,490497632.000000,490577440.000000,490657280.000000,490737120.000000,490816928.000000,490896832.000000,490976704.000000,491056448.000000,491136288.000000,491216192.000000,491295936.000000,491375808.000000,491455712.000000,491535552.000000,491615296.000000,491695168.000000,491775072.000000,491854880.000000,491934720.000000,492014560.000000,492094368.000000,492174272.000000,492254144.000000,492333888.000000,492413728.000000,492493632.000000,492573504.000000,492653248.000000,492733152.000000,492812992.000000,492892736.000000,492972608.000000,493052512.000000,493132320.000000,493212160.000000,493292000.000000,493371808.000000,493451712.000000,493531584.000000,493611328.000000,493691168.000000,493771072.000000,493850816.000000,493930688.000000,494010592.000000,494090432.000000,494170176.000000,494250048.000000,494329952.000000,494409760.000000
514414592.000000,514498528.000000,514582400.000000,514666432.000000,514750400.000000,514834240.000000,514918176.000000,515002144.000000,515086144.000000,515170016.000000,515253984.000000,515337920.000000,515421760.000000,515505728.000000,515589760.000000,515673632.000000,515757568.000000,515841504.000000,515925376.000000,516009408.000000,516093376.000000,516177216.000000,516261152.000000,516345120.000000,516428992.000000,516512992.000000,516596960.000000,516680896.000000,516764736.000000,516848704.000000,516932736.000000,517016608.000000,517100544.000000,517184480.000000,517268352.000000,517352384.000000,517436352.000000,517520192.000000,517604128.000000,517688096.000000,517772096.000000,517855968.000000,517939936.000000,518023872.000000,518107712.000000,518191680.000000,518275712.000000,518359584.000000,518443520.000000,518527456.000000,518611328.000000,518695360.000000,518779328.000000,518863168.000000,518947104.000000,519031072.000000,519114944.000000,519198944.000000,519282912.000000,519366848.000000,519450688.000000,519534656.000000,519618688.000000,519702560.000000
539449344.000000,539537344.000000,539625344.000000,539713472.000000,539801536.000000,539889472.000000,539977536.000000,540065536.000000,540153664.000000,540241664.000000,540329664.000000,540417728.000000,540505664.000000,540593728.000000,540681856.000000,540769856.000000,540857856.000000,540945856.000000,541033856.000000,541121984.000000,541210048.000000,541297984.000000,541386048.000000,541474048.000000,541562048.000000,541650176.000000,541738176.000000,541826240.000000,541914176.000000,542002240.000000,542090368.000000,542178368.000000,542266368.000000,542354368.000000,542442368.000000,542530496.000000,542618560.000000,542706496.000000,542794560.000000,542882560.000000,542970688.000000,543058688.000000,543146688.000000,543234752.000000,543322688.000000,543410752.000000,543498880.000000,543586880.000000,543674880.000000,543762880.000000,543850880.000000,543939008.000000,544027072.000000,544115008.000000,544203072.000000,544291072.000000,544379072.000000,544467200.000000,544555200.000000,544643264.000000,544731200.000000,544819264.000000,544907392.000000,544995392.000000
564484096.000000,564576192.000000,564668288.000000,564760512.000000,564852672.000000,564944704.000000,565036864.000000,565128960.000000,565221184.000000,565313280.000000,565405376.000000,565497536.000000,565589568.000000,565681728.000000,565773952.000000,565866048.000000,565958144.000000,566050240.000000,566142336.000000,566234560.000000,566326720.000000,566418752.000000,566510912.000000,566603008.000000,566695040.000000,566787328.000000,566879424.000000,566971584.000000,567063616.000000,567155776.000000,567248000.000000,567340096.000000,567432192.000000,567524288.000000,567616384.000000,567708608.000000,567800768.000000,567892800.000000,567984960.000000,568077056.000000,568169344.000000,568261376.000000,568353472.000000,568445632.000000,568537664.000000,568629824.000000,568722048.000000,568814144.000000,568906240.000000,568998336.000000,569090432.000000,569182656.000000,569274816.000000,569366848.000000,569459008.000000,569551104.000000,569643136.000000,569735424.000000,569827520.000000,569919680.000000,570011712.000000,570103872.000000,570196096.000000,570288192.000000
589518848.000000,589615104.000000,589711296.000000,589807552.000000,589903808.000000,589999872.000000,590096192.000000,590192448.000000,590288768.000000,590384896.000000,590481088.000000,590577344.000000,590673472.000000,590769728.000000,590866048.000000,590962240.000000,591058432.000000,591154624.000000,591250816.000000,591347136.000000,591443392.000000,591539520.000000,591635776.000000,591731968.000000,591828096.000000,591924416.000000,592020672.000000,592116992.000000,592213056.000000,592309312.000000,592405568.000000,592501760.000000,592598016.000000,592694272.000000,592790464.000000,592886720.000000,592982976.000000,593079040.000000,593175360.000000,593271616.000000,593367936.000000,593464064.000000,593560256.000000,593656512.000000,593752640.000000,593848896.000000,593945216.000000,594041408.000000,594137600.000000,594233792.000000,594329984.000000,594426304.000000,594522560.000000,594618688.000000,594714944.000000,594811136.000000,594907264.000000,595003584.000000,595099840.000000,595196160.000000,595292224.000000,595388480.000000,595484736.000000,595580928.000000
614553600.000000,614653952.000000,614754240.000000,614854592.000000,614954944.000000,615055104.000000,615155520.000000,615255872.000000,615356288.000000,615456512.000000,615556800.000000,615657152.000000,615757376.000000,615857728.000000,615958144.000000,616058432.000000,616158720.000000,616259008.000000,616359296.000000,616459712.000000,616560064.000000,616660288.000000,616760640.000000,616860928.000000,616961152.000000,617061568.000000,617161920.000000,617262336.000000,617362496.000000,617462848.000000,617563200.000000,617663488.000000,617763840.000000,617864192.000000,617964480.000000,618064832.000000,618165184.000000,618265344.000000,618365760.000000,618466112.000000,618566528.000000,618666752.000000,618767040.000000,618867392.000000,618967616.000000,619067968.000000,619168384.000000,619268672.000000,619368960.000000,619469248.000000,619569536.000000,619669952.000000,619770304.000000,619870528.000000,619970880.000000,620071168.000000,620171392.000000,620271808.000000,620372160.000000,620472576.000000,620572736.000000,620673088.000000,620773440.000000,620873728.000000
639588352.000000,639692800.000000,639797184.000000,639901632.000000,640006080.000000,640110336.000000,640214848.000000,640319296.000000,640423808.000000,640528128.000000,640632512.000000,640736960.000000,640841280.000000,640945728.000000,641050240.000000,641154624.000000,641259008.000000,641363392.000000,641467776.000000,641572288.000000,641676736.000000,641781056.000000,641885504.000000,641989888.000000,642094208.000000,642198784.000000,642303168.000000,642407616.000000,642512000.000000,642616320.000000,642720832.000000,642825216.000000,642929664.000000,643034112.000000,643138496.000000,643243008.000000,643347328.000000,643451712.000000,643556160.000000,643660544.000000,643765120.000000,643869440.000000,643973824.000000,644078272.000000,644182592.000000,644287040.000000,644391488.000000,644495936.000000,644600320.000000,644704704.000000,644809152.000000,644913600.000000,645018048.000000,645122368.000000,645226816.000000,645331200.000000,645435520.000000,645540096.000000,645644480.000000,645748928.000000,645853312.000000,645957632.000000,646062144.000000,646166528.000000
664623104.000000,664731648.000000,664840064.000000,664948736.000000,665057152.000000,665165632.000000,665274176.000000,665382656.000000,665491328.000000,665599744.000000,665708224.000000,665816768.000000,665925184.000000,666033728.000000,666142336.000000,666250816.000000,666359296.000000,666467776.000000,666576256.000000,666684864.000000,666793408.000000,666901824.000000,667010368.000000,667118848.000000,667227264.000000,667335936.000000,667444416.000000,667552960.000000,667661440.000000,667769856.000000,667878528.000000,667986944.000000,668095488.000000,668204032.000000,668312448.000000,668421120.000000,668529536.000000,668638016.000000,668746560.000000,668855040.000000,668963712.000000,669072128.000000,669180608.000000,669289152.000000,669397568.000000,669506112.000000,669614720.000000,669723200.000000,669831680.000000,669940160.000000,670048640.000000,670157248.000000,670265792.000000,670374208.000000,670482752.000000,670591232.000000,670699648.000000,670808320.000000,670916800.000000,671025344.000000,671133824.000000,671242240.000000,671350912.000000,671459328.000000
689657856.000000,689770496.000000,689883008.000000,689995776.000000,690108288.000000,690220864.000000,690333504.000000,690446080.000000,690558848.000000,690671360.000000,690783936.000000,690896576.000000,691009088.000000,691121728.000000,691234432.000000,691347008.000000,691459584.000000,691572160.000000,691684736.000000,691797440.000000,691910080.000000,692022592.000000,692135232.000000,692247808.000000,692360320.000000,692473088.000000,692585664.000000,692698304.000000,692810880.000000,692923392.000000,693036160.000000,693148672.000000,693261312.000000,693373952.000000,693486464.000000,693599232.000000,693711744.000000,693824320.000000,693936960.000000,694049536.000000,694162304.000000,694274816.000000,694387392.000000,694500032.000000,694612544.000000,694725184.000000,694837888.000000,694950464.000000,695063040.000000,695175616.000000,695288192.000000,695400896.000000,695513536.000000,695626048.000000,695738688.000000,695851264.000000,695963776.000000,696076544.000000,696189120.000000,696301760.000000,696414336.000000,696526848.000000,696639616.000000,696752128.000000
714692608.000000,714809344.000000,714926016.000000,715042816.000000,715159424.000000,715276096.000000,715392832.000000,715509504.000000,715626368.000000,715742912.000000,715859584.000000,715976448.000000,716092992.000000,716209728.000000,716326528.000000,716443200.000000,716560000.000000,716676544.000000,716793216.000000,716910016.000000,717026752.000000,717143296.000000,717260160.000000,717376832.000000,717493376.000000,717610240.000000,717726912.000000,717843648.000000,717960320.000000,718076928.000000,718193728.000000,718310400.000000,718427136.000000,718543872.000000,718660544.000000,718777344.000000,718893952.000000,719010624.000000,719127360.000000,719244032.000000,719360896.000000,719477440.000000,719594112.000000,719710976.000000,719827520.000000,719944256.000000,720061056.000000,720177728.000000,720294272.000000,720411072.000000,720527744.000000,720644544.000000,720761280.000000,720877824.000000,720994688.000000,721111360.000000,721227904.000000,721344768.000000,721461440.000000,721578176.000000,721694848.000000,721811456.000000,721928256.000000,722044928.000000
739727360.000000,739848192.000000,739968960.000000,740089856.000000,740210560.000000,740331328.000000,740452160.000000,740572928.000000,740693888.000000,740814528.000000,740935296.000000,741056256.000000,741176896.000000,741297728.000000,741418624.000000,741539392.000000,741660288.000000,741780928.000000,741901696.000000,742022592.000000,742143424.000000,742264064.000000,742385024.000000,742505792.000000,742626432.000000,742747392.000000,742868160.000000,742988992.000000,743109760.000000,743230464.000000,743351360.000000,743472128.000000,743592960.000000,743713792.000000,743834560.000000,743955456.000000,744076160.000000,744196928.000000,744317760.000000,744438528.000000,744559488.000000,744680128.000000,744800896.000000,744921856.000000,745042496.000000,745163328.000000,745284224.000000,745404992.000000,745525632.000000,745646528.000000,745767296.000000,745888192.000000,746009024.000000,746129664.000000,746250624.000000,746371392.000000,746492032.000000,746612992.000000,746733760.000000,746854592.000000,746975360.000000,747096064.000000,747216960.000000,747337728.000000
764762112.000000,764887040.000000,765011904.000000,765136896.000000,765261696.000000,765386560.000000,765511488.000000,765636352.000000,765761408.000000,765886144.000000,766011008.000000,766136064.000000,766260800.000000,766385728.000000,766510720.000000,766635584.000000,766760576.000000,766885312.000000,767010176.000000,767135168.000000,767260096.000000,767384832.000000,767509888.000000,767634752.000000,767759488.000000,767884544.000000,768009408.000000,768134336.000000,768259200.000000,768384000.000000,768508992.000000,768633856.000000,768758784.000000,768883712.000000,769008576.000000,769133568.000000,769258368.000000,769383232.000000,769508160.000000,769633024.000000,769758080.000000,769882816.000000,770007680.000000,770132736.000000,770257472.000000,770382400.000000,770507392.000000,770632256.000000,770756992.000000,770881984.000000,771006848.000000,771131840.000000,771256768.000000,771381504.000000,771506560.000000,771631424.000000,771756160.000000,771881216.000000,772006080.000000,772131008.000000,772255872.000000,772380672.000000,772505664.000000,772630528.000000
